business_id,business_id_raw,name,province,city,street_address,postal_code,post_office,coordinates,postal_address,postal_address_code,postal_address_post_offoce,postal_address_country,postal_address_country_code,company_form,established_date,main_line_of_business_code,main_line_of_business,main_line_of_business_category
26993127,2699312-7,Treamer Oy,Uudenmaan maakunta,Helsinki,Kampinkuja 2,00100,HELSINKI,"(60.16842, 24.93024)",Kampinkuja 2,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-07-02,70210,Public Relations and Communication,Communication Agency
27293966,2729396-6,Radientum Oy,Pirkanmaan maakunta,Tampere,Visiokatu 4,33720,TAMPERE,"(61.446159, 23.86164)",Visiokatu 4,33720,TAMPERE,Suomi,FIN,Osakeyhtiö,2015-12-04,71125,Electrical Engineering Design,Design Office
27577221,2757722-1,Sensofusion Oy,Uudenmaan maakunta,Vantaa,Hakamäenkuja 1,01510,VANTAA,"(60.303234, 24.998553)",Hakamäenkuja 1,01510,VANTAA,Suomi,FIN,Osakeyhtiö,2016-04-14,62010,Software Design and Development,"IT Consulting, IT Services"
27592253,2759225-3,Kuva Space Oy,Uudenmaan maakunta,Espoo,Otakaari 5 I 413,02150,ESPOO,"(60.186622, 24.82692)",Otakaari 5,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2016-04-22,30300,Manufacture of Aircraft and Related Machinery,"IT Consulting, IT Services"
27609019,2760901-9,Altum Technologies Oy,Uudenmaan maakunta,Helsinki,Eteläranta 8,00130,HELSINKI,"(60.164709, 24.95261)",Eteläranta 8,00130,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-05-06,27900,Manufacture of Other Electrical Equipment,"Electrical Devices, Electrical Machines"
32776241,3277624-1,Moi Panda Oy,,,,,,,Vaahteratie 6,02270,ESPOO,Suomi,FIN,Osakeyhtiö,2022-03-29,62010,Software Design and Development,"IT Consulting, IT Services"
33697123,3369712-3,Miitti Software Oy,,,,,,,Urheilukatu 32 A 13,00250,HELSINKI,Suomi,FIN,Osakeyhtiö,2023-06-04,62010,Software Design and Development,"IT Consulting, IT Services"
29571229,2957122-9,Black Block Oy,Uudenmaan maakunta,Helsinki,Sofiankatu 4 C,00170,HELSINKI,"(60.168072, 24.95216)",Sofiankatu 4 C,00170,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-12-09,62010,Software Design and Development,"IT Consulting, IT Services"
27630854,2763085-4,Work Ahead Oy,Uudenmaan maakunta,Helsinki,Itämerenkatu 12 F 120,00180,HELSINKI,"(60.16342, 24.91622)",Ruoholahdenkatu 10 A 22,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-05-19,62010,Software Design and Development,"IT Consulting, IT Services"
28217703,2821770-3,Northern Sports Insight and Intelligence Oy,Uudenmaan maakunta,Helsinki,"Terkko Health Hub, Haartmaninkatu 4 , Building 14",00290,HELSINKI,"(60.19032, 24.90812)",Asematie 22b,02700,KAUNIAINEN,Suomi,FIN,Osakeyhtiö,2017-03-13,72193,Engineering Research and Development,"Product Development, Research and Design Services"
31295569,3129556-9,N Software Oy,Uudenmaan maakunta,Mäntsälä,Isonniityntie 22,04600,MÄNTSÄLÄ,"(60.628382, 25.33379)",Isonniityntie 22,04600,MÄNTSÄLÄ,Suomi,FIN,Osakeyhtiö,2020-04-02,62010,Software Design and Development,"IT Consulting, IT Services"
32664899,3266489-9,Pictue Oy,,,,,,,Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-02-06,62010,Software Design and Development,"IT Consulting, IT Services"
28496749,2849674-9,Digital Minds Oy,Pirkanmaan maakunta,Lempäälä,Kuulatie 7,37500,LEMPÄÄLÄ,"(61.319442, 23.75311)",Kuulatie 7,37500,LEMPÄÄLÄ,Suomi,FIN,Osakeyhtiö,2017-08-15,70220,Other Management Consulting,Management Consulting
28121568,2812156-8,Aavagen Oy,Varsinais-Suomen maakunta,Kaarina,Formaalintie 10,20780,KAARINA,"(60.415619, 22.37895)",Formaalintie 10,20780,KAARINA,Suomi,FIN,Osakeyhtiö,2017-02-01,72110,Biotechnological Research and Development,Biotechnology
28746883,2874688-3,Artific Intelligence Oy,Uudenmaan maakunta,Helsinki,Elimäenkatu 5,00510,HELSINKI,"(60.193571, 24.95123)",Elimäenkatu 5,00510,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-12-10,62010,Software Design and Development,"IT Consulting, IT Services"
27164275,2716427-5,EatAndTheCity Oy,Uudenmaan maakunta,Helsinki,Sturenkatu 16,00510,HELSINKI,"(60.192602, 24.95261)",Sturenkatu 16,00510,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-10-07,73111,Advertising Agencies,Advertising Agency
29462268,2946226-8,Rona Finland Oy,,,,,,,Puolipäivänkatu 4 C 1,00160,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-10-15,62010,Software Design and Development,"IT Consulting, IT Services"
29134918,2913491-8,Resimator Oy,Varsinais-Suomen maakunta,Turku,Raatimiehenkatu 2 as. 13,20750,TURKU,"(60.434581, 22.35418)",Raatimiehenkatu 2 as. 13,20750,TURKU,Suomi,FIN,Osakeyhtiö,2018-05-03,62010,Software Design and Development,"IT Consulting, IT Services"
27894972,2789497-2,IsoSkills Oy,Uudenmaan maakunta,Espoo,Metallimiehenkuja 10 A 306,02150,ESPOO,"(60.182361, 24.8299)",Metallimiehenkuja 10 A 306,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2016-10-20,62010,Software Design and Development,"IT Consulting, IT Services"
34701649,3470164-9,Streamrun Oy,,,,,,,Seitsemäs Järvikuja 8,02730,ESPOO,Suomi,FIN,Osakeyhtiö,2024-08-20,62010,Software Design and Development,"IT Consulting, IT Services"
27958526,2795852-6,Fibo Labs Oy,Uudenmaan maakunta,Helsinki,Capellankuja 1 as. 9,00580,HELSINKI,"(60.188078, 24.9833)",Capellankuja 1 as. 9,00580,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-11-18,96090,Other Personal Services n.e.c.,
31961031,3196103-1,Comparables Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2021-03-08,62010,Software Design and Development,"IT Consulting, IT Services"
34373403,3437340-3,Rollyy Oy,Pohjois-Pohjanmaan maakunta,Oulu,Ostomiehentie 12 A 8,90420,OULU,"(64.94798, 25.53619)",Ostomiehentie 12 A 8,90420,OULU,Suomi,FIN,Osakeyhtiö,2024-03-25,62090,Other IT and Computer Services,"IT Consulting, IT Services"
27024491,2702449-1,Vinka Oy,Pirkanmaan maakunta,Tampere,Polttimokatu 4,33210,TAMPERE,"(61.501799, 23.75748)",Uimarinkatu 22,20880,TURKU,Suomi,FIN,Osakeyhtiö,2015-07-29,62010,Software Design and Development,"IT Consulting, IT Services"
28080137,2808013-7,Viljakas Oy,Pohjois-Pohjanmaan maakunta,Siikalatva,Yli-Kariojan tie 50,92700,KESTILÄ,"(64.337142, 26.24628)",Yli-Kariojan Tie 50,92700,KESTILÄ,Suomi,FIN,Osakeyhtiö,2017-01-18,28930,"Manufacture of Food, Beverage and Tobacco Machinery","Forest Machinery, Equipment and Maintenance"
32758748,3275874-8,Linecut Oy,,,,,,,Kuukausikuja 4 A 9,02200,ESPOO,Suomi,FIN,Osakeyhtiö,2022-03-22,62010,Software Design and Development,"IT Consulting, IT Services"
33898224,3389822-4,Aava AI Oy,,,,,,,Sompiontie 2,36240,KANGASALA,Suomi,FIN,Osakeyhtiö,2023-09-13,62010,Software Design and Development,"IT Consulting, IT Services"
32637436,3263743-6,Makea Games Oy,Pirkanmaan maakunta,Tampere,Åkerlundinkatu 8,33100,TAMPERE,"(61.496011, 23.77675)",Åkerlundinkatu 8,33100,TAMPERE,Suomi,FIN,Osakeyhtiö,2022-01-26,62010,Software Design and Development,"IT Consulting, IT Services"
31750621,3175062-1,Mandatorytrainings.com Oy,Uudenmaan maakunta,Helsinki,Parmaajanpolku 2 A 17,00750,HELSINKI,"(60.274702, 25.02211)",Parmaajanpolku 2 A 17,00750,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-12-03,62010,Software Design and Development,"IT Consulting, IT Services"
27298134,2729813-4,Fiellberg Oy,Uudenmaan maakunta,Vantaa,Martinkyläntie 54,01720,VANTAA,"(60.275649, 24.81707)",Martinkyläntie 54,01720,VANTAA,Suomi,FIN,Osakeyhtiö,2015-12-07,28120,Manufacture of Hydraulic Power Equipment,Hydraulics and Hydraulic Equipment
31400365,3140036-5,SnowGrains Oy,Pohjois-Pohjanmaan maakunta,Oulu,Kempeleentie 5,90400,OULU,"(65.000051, 25.46125)",Kempeleentie 5,90400,OULU,Suomi,FIN,Osakeyhtiö,2020-06-04,62010,Software Design and Development,"IT Consulting, IT Services"
31319516,3131951-6,Ravogen Oy,Uudenmaan maakunta,Helsinki,Yliopistonkatu 5,00100,HELSINKI,"(60.169818, 24.94691)",Yliopistonkatu 5,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-04-20,62010,Software Design and Development,"IT Consulting, IT Services"
26839322,2683932-2,Meluta Oy,Pirkanmaan maakunta,Tampere,Rautatienkatu 21 B,33100,TAMPERE,"(61.500239, 23.77123)",Rautatienkatu 21 B,33100,TAMPERE,Suomi,FIN,Osakeyhtiö,2015-03-27,72193,Engineering Research and Development,"Product Development, Research and Design Services"
28061139,2806113-9,Random Potion Oy,,,,,,,Kalastajanmäki 8 C 32,02230,ESPOO,Suomi,FIN,Osakeyhtiö,2017-01-12,62010,Software Design and Development,"IT Consulting, IT Services"
31234272,3123427-2,Teamspective Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-03-02,62010,Software Design and Development,"IT Consulting, IT Services"
32498472,3249847-2,Cactos Oy,Uudenmaan maakunta,Helsinki,Kuortaneenkatu 2,00510,HELSINKI,"(60.1964, 24.94759)",Kuortaneenkatu 2,00510,HELSINKI,Suomi,FIN,Osakeyhtiö,2021-11-22,27900,Manufacture of Other Electrical Equipment,Batteries and Accumulators
28747237,2874723-7,Hiisi Experience Group Oy,Uudenmaan maakunta,Vihti,Matinkuja 2,03100,NUMMELA,"(60.336852, 24.34119)",Matinkuja 2,03100,NUMMELA,Suomi,FIN,Osakeyhtiö,2017-12-08,55101,Hotels,
34665545,3466554-5,OfferSwap,Kanta-Hämeen maakunta,Hämeenlinna,,13100,HÄMEENLINNA,,Palokunnankatu 28 lh. 5,13100,HÄMEENLINNA,Suomi,FIN,Osakeyhtiö,2024-08-05,62010,Software Design and Development,Applications and Software
27768458,2776845-8,Carbofex Oy,Pirkanmaan maakunta,Nokia,Kaarnakatu 1,37150,NOKIA,"(61.504507, 23.555122)",Kaarnakatu 1,37150,NOKIA,Suomi,FIN,Osakeyhtiö,2016-08-21,28990,Manufacture of Special-Purpose Machinery n.e.c.,Special Machines and Equipment
31076358,3107635-8,Menddie Oy,Uudenmaan maakunta,Espoo,,02150,ESPOO,,Servinkuja 5 A 7,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2019-12-29,95290,Repair of Personal and Household Goods,Industry Unknown
29798781,2979878-1,Punnu Games Oy,Varsinais-Suomen maakunta,Turku,Itäinen Pitkäkatu 4,20520,TURKU,"(60.448779, 22.29041)",Itäinen Pitkäkatu 4,20520,TURKU,Suomi,FIN,Osakeyhtiö,2019-02-11,62010,Software Design and Development,"IT Consulting, IT Services"
29865833,2986583-3,Beely Oy,Uudenmaan maakunta,Vantaa,Äyritie 22,01510,VANTAA,"(60.295779, 24.96357)",Äyritie 22,01510,VANTAA,Suomi,FIN,Osakeyhtiö,2019-02-28,45112,Retail Sale of Passenger Cars and Light Motor Vehicles,Car Dealership
27278774,2727877-4,Genomill Health Oy,Varsinais-Suomen maakunta,Turku,Itäinen Pitkäkatu 4 B,20520,TURKU,"(60.448779, 22.29041)",Itäinen Pitkäkatu 4 B,20520,TURKU,Suomi,FIN,Osakeyhtiö,2015-11-30,72110,Biotechnological Research and Development,Biotechnology
31368318,3136831-8,Louhe Oy,Uudenmaan maakunta,Helsinki,Itämerenkatu 3,00180,HELSINKI,"(60.163948, 24.91952)",Itämerenkatu 3,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-05-19,62010,Software Design and Development,"IT Consulting, IT Services"
27510326,2751032-6,Admin Labs Oy,Satakunnan maakunta,Pori,Isolinnankatu 24,28100,PORI,"(61.48394, 21.79879)",Isolinnankatu 24,28100,PORI,Suomi,FIN,Osakeyhtiö,2016-03-03,63110,"Data Processing, Hosting, and Related Services","IT Consulting, IT Services"
26929387,2692938-7,Talas Electric Oy,Kanta-Hämeen maakunta,Forssa,Lepistönkatu 10,30100,FORSSA,"(60.824512, 23.62065)",Lepistönkatu 10,30100,FORSSA,Suomi,FIN,Osakeyhtiö,2015-05-21,72193,Engineering Research and Development,"Product Development, Research and Design Services"
27689573,2768957-3,Harrison Bikes Oy,Uudenmaan maakunta,Helsinki,Kaljaasitie 7,00870,HELSINKI,"(60.16346, 25.04981)",Kaljaasitie 7,00870,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-06-22,30920,Manufacture of Bicycles and Invalid Carriages,Bicycle
27408508,2740850-8,M-Solutions Oy,Pohjois-Pohjanmaan maakunta,Pyhäjärvi,Keiteleentie 726,86800,PYHÄSALMI,"(63.617681, 26.05472)",Keiteleentie 726,86800,PYHÄSALMI,Suomi,FIN,Osakeyhtiö,2016-01-29,62020,Computer Hardware and Software Consulting,"IT Consulting, IT Services"
31281351,3128135-1,Kausal Oy,Uudenmaan maakunta,Helsinki,Vänrikki Stoolinkatu 11 B 20,00100,HELSINKI,"(60.17688, 24.92715)",Vänrikki Stoolinkatu 11 B 20,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-03-25,62010,Software Design and Development,"IT Consulting, IT Services"
32638965,3263896-5,Audicin Oy,Uudenmaan maakunta,Helsinki,Käpyläntie 1 D 66,00610,HELSINKI,"(60.214968, 24.95875)",Käpyläntie 1 D 66,00610,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-01-26,86909,Other Health Services,Healthcare
30147695,3014769-5,Ori Solution Oy,Uudenmaan maakunta,Helsinki,Hitsaajankatu 24,00810,HELSINKI,"(60.192448, 25.03439)",Niemenkatu 73,15140,LAHTI,Suomi,FIN,Osakeyhtiö,2019-07-26,28990,Manufacture of Special-Purpose Machinery n.e.c.,Special Machines and Equipment
29568548,2956854-8,Foxdo Oy,Uudenmaan maakunta,Kerava,Asemanaukio 7 T 34,04200,KERAVA,"(60.404671, 25.1052)",Asemanaukio 7 T 34,04200,KERAVA,Suomi,FIN,Osakeyhtiö,2018-12-06,78100,Employment Placement Services,Staff Leasing
31899987,3189998-7,Mimi Experience Oy,Uudenmaan maakunta,Espoo,Harjuviita 20-22 A 24,02110,ESPOO,"(60.176261, 24.826493)",Harjuviita 20-22 A 24,02110,ESPOO,Suomi,FIN,Osakeyhtiö,2021-02-10,62010,Software Design and Development,"IT Consulting, IT Services"
31625011,3162501-1,Heely Oy,,,,,,,Sepontie 1 H,02130,ESPOO,Suomi,FIN,Osakeyhtiö,2020-10-06,86909,Other Health Services,Healthcare
28915464,2891546-4,Positive Learning Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.167271, 24.9223)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-02-08,85600,Educational Support Services,Education and Training Services
30932247,3093224-7,Bit Odd Oy,Uudenmaan maakunta,Helsinki,Ludviginkatu 3-5 B 15,00130,HELSINKI,"(60.165778, 24.9449)",Ludviginkatu 3-5 B 15,00130,HELSINKI,Suomi,FIN,Osakeyhtiö,2019-10-11,62010,Software Design and Development,"IT Consulting, IT Services"
27266941,2726694-1,React & Share Oy,Uudenmaan maakunta,Helsinki,Teollisuuskatu 21,00510,HELSINKI,"(60.194228, 24.94744)",Teollisuuskatu 21,00510,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-11-24,62010,Software Design and Development,"Technical Design, IT Architecture"
32726383,3272638-3,Guudi Oy,Varsinais-Suomen maakunta,Naantali,Apilakatu 2 A 5,21110,NAANTALI,"(60.487329, 22.03349)",Apilakatu 2 A 5,21110,NAANTALI,Suomi,FIN,Osakeyhtiö,2022-03-05,85510,Sports and Physical Education Training,Education and Training Services
33278287,3327828-7,Aitofit Oy,Uudenmaan maakunta,Helsinki,,00170,HELSINKI,,Liisankatu 14 D 59,00170,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-11-26,85510,Sports and Physical Education Training,Education and Training Services
33865086,3386508-6,Clarvo Oy,Uudenmaan maakunta,Helsinki,Merimiehenkatu 36 D 611,00150,HELSINKI,"(60.1594, 24.93414)",Merimiehenkatu 36 D 611,00150,HELSINKI,Suomi,FIN,Osakeyhtiö,2023-08-30,78300,Other Recruitment Services,Recruitment
27854524,2785452-4,Amistech Games,,,,,,,PL 108,20101,TURKU,Suomi,FIN,Yksityinen elinkeinonharjoittaja,2016-10-03,32400,Manufacture of Toys and Games,"Toys, Hobby Equipment and Games"
28569303,2856930-3,PipeCloud Oy,Varsinais-Suomen maakunta,Raisio,Konsantie 31,21260,RAISIO,"(60.471911, 22.16414)",Konsantie 31,21260,RAISIO,Suomi,FIN,Osakeyhtiö,2017-09-18,71127,Machine and Process Design,Design Office
32585509,3258550-9,Done Technologies Oy,Pohjanmaan maakunta,Vaasa,Sahakatu 2,65170,VAASA,"(63.087518, 21.58334)",Sahakatu 2,65170,VAASA,Suomi,FIN,Osakeyhtiö,2022-01-04,62010,Software Design and Development,"IT Consulting, IT Services"
31655712,3165571-2,Teräsveljet Oy,Uudenmaan maakunta,Helsinki,Sörnäisten Rantatie 27 A,00500,HELSINKI,"(60.185831, 24.96737)",Espoonlahdenkatu 14 B 68,02320,ESPOO,Suomi,FIN,Osakeyhtiö,2020-10-19,47990,Other Retail Sales Outside Shops,Sales Representation
28483534,2848353-4,Upright Oy,Uudenmaan maakunta,Helsinki,Annankatu 27,00100,HELSINKI,"(60.167649, 24.93584)",Annankatu 27,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-08-08,74909,"Other Professional, Scientific, and Technical Activities",
29400657,2940065-7,Aurora Propulsion Technologies Oy,Uudenmaan maakunta,Espoo,Otakaari 5,02150,ESPOO,"(60.186622, 24.82692)",Otakaari 5,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2018-09-17,72193,Engineering Research and Development,"Product Development, Research and Design Services"
31162846,3116284-6,Megawatt Technology Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-01-31,62010,Software Design and Development,"IT Consulting, IT Services"
33188628,3318862-8,Spottio Indoor Solutions Oy,,,,,,,Erottajankatu 2,00120,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-10-14,61200,Wireless Network Management and Services,Telecommunication Services and Equipment
28398903,2839890-3,Sensmet Oy,Pohjois-Pohjanmaan maakunta,Oulu,Moreenitie 15 L 6,90620,OULU,"(65.044819, 25.54086)",Moreenitie 15 L 6,90620,OULU,Suomi,FIN,Osakeyhtiö,2017-06-15,26510,"Manufacture of Measuring, Testing and Navigation Instruments",Measuring and Research Instruments
27325868,2732586-8,Missing-Link Oy,,,,,,,Yläniementie 2,35100,ORIVESI AS,Suomi,FIN,Osakeyhtiö,2015-12-17,80200,Security Systems,Security Systems
28721168,2872116-8,Solar Foods Oyj,Etelä-Karjalan maakunta,Lappeenranta,Laserkatu 6,53850,LAPPEENRANTA,"(61.062852, 28.09658)",Härkälenkki 11,01730,VANTAA,Suomi,FIN,Julkinen osakeyhtiö,2017-11-27,72110,Biotechnological Research and Development,Biotechnology
27168583,2716858-3,IDR Oy,Uudenmaan maakunta,Helsinki,Hämeentie 3,00530,HELSINKI,"(60.180829, 24.95274)",Hämeentie 3,00530,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-10-09,62010,Software Design and Development,"IT Consulting, IT Services"
31985877,3198587-7,Data Farm Oy,Keski-Suomen maakunta,Muurame,Lahdenranta 2,40950,MUURAME,"(62.108576, 25.666727)",Lahdenranta 2,40950,MUURAME,Suomi,FIN,Osakeyhtiö,2021-03-18,62030,IT Processing and Hardware Management Services,"IT Consulting, IT Services"
28169537,2816953-7,Fat Tail Productions Oy,,,,,,,Cygnaeuksenkatu 12 B 16,40100,JYVÄSKYLÄ,Suomi,FIN,Osakeyhtiö,2017-02-19,62010,Software Design and Development,"IT Consulting, IT Services"
31842729,3184272-9,Parkly Oy,Uudenmaan maakunta,Helsinki,Mechelininkatu 23 lh. 3,00100,HELSINKI,"(60.17415, 24.91919)",Mechelininkatu 23 lh. 3,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2021-01-18,74109,Industrial Design and Related Services,Design and Planning
32668451,3266845-1,Tribo Games Oy,,,,,,,Laulunmaankatu 14 B 5,33800,TAMPERE,Suomi,FIN,Osakeyhtiö,2022-02-07,62010,Software Design and Development,"IT Consulting, IT Services"
34356689,3435668-9,Pinland Oy,,,,,,,Abraham Wetterin Tie 8 A 4,00880,HELSINKI,Suomi,FIN,Osakeyhtiö,2024-03-18,63110,"Data Processing, Hosting, and Related Services","IT Consulting, IT Services"
29909349,2990934-9,Vilja Care Ab,,,,,,,Lappviksgatan 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2019-03-22,62010,Software Design and Development,"IT Consulting, IT Services"
29670921,2967092-1,Fiberdom Oy,Uudenmaan maakunta,Vantaa,Kisällintie 12,01730,VANTAA,"(60.30812, 24.85386)",Kisällintie 12,01730,VANTAA,Suomi,FIN,Osakeyhtiö,2019-01-16,16290,"Manufacture of Wood, Cork, Straw and Plaiting Products",Timber and Wood Products
33763186,3376318-6,NeduAI Oy,,,,,,,Lukonmäenkatu 1 B 10,33710,TAMPERE,Suomi,FIN,Osakeyhtiö,2023-07-05,62010,Software Design and Development,"IT Consulting, IT Services"
29950122,2995012-2,Hukka AI Oy,Uudenmaan maakunta,Porvoo,Raatimiehenkatu 10 A 6,06100,PORVOO,"(60.39083, 25.64862)",Raatimiehenkatu 10 A 6,06100,PORVOO,Suomi,FIN,Osakeyhtiö,2019-04-11,62010,Software Design and Development,"IT Consulting, IT Services"
26874531,2687453-1,Soilfood Oy,Pirkanmaan maakunta,Tampere,Kalevantie 7 C,33100,TAMPERE,"(61.494871, 23.77873)",Kalevantie 7 C,33100,TAMPERE,Suomi,FIN,Osakeyhtiö,2015-04-20,20150,Manufacture of Fertilizers and Nitrogen Compounds,Fertilizers and Plant Protection Products
31670787,3167078-7,FlyMaas Oy,Uudenmaan maakunta,Helsinki,Lautatarhankatu 6,00580,HELSINKI,"(60.188789, 24.97049)",Lautatarhankatu 6,00580,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-10-23,62010,Software Design and Development,"IT Consulting, IT Services"
28912685,2891268-5,Gravito Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-02-07,62010,Software Design and Development,"IT Consulting, IT Services"
27006568,2700656-8,Eventz International Oy,,,,,,,Raetie 13 E,00700,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-07-14,62010,Software Design and Development,"IT Consulting, IT Services"
32325539,3232553-9,Uniogen Oy,,,,,,,Tykistökatu 4,20520,TURKU,Suomi,FIN,Osakeyhtiö,2021-08-31,72110,Biotechnological Research and Development,Biotechnology
27923382,2792338-2,Dagsmark Petfood Oyj,Varsinais-Suomen maakunta,Loimaa,Ysitie 387 A,32300,MELLILÄ,"(60.786637, 22.888348)",Ysitie 387 A,32300,MELLILÄ,Suomi,FIN,Osakeyhtiö,2016-11-03,10920,Manufacture of Pet Food,Pet Supplies and Pet Shops
32599855,3259985-5,Bitmagic Oy,,,,,,,Teollisuuskatu 22 B 36,00520,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-01-07,62010,Software Design and Development,"IT Consulting, IT Services"
30148436,3014843-6,Red Nettle Studio Oy,Varsinais-Suomen maakunta,Turku,Ylijoentie 36,20400,TURKU,"(60.534069, 22.31623)",Ylijoentie 36,20400,TURKU,Suomi,FIN,Osakeyhtiö,2019-07-29,90030,Artistic Creation,
29828792,2982879-2,Origin by Ocean Oy,Uudenmaan maakunta,Espoo,Tekniikantie 2,02150,ESPOO,"(60.180252, 24.82495)",Tekniikantie 2,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2019-02-19,20590,Manufacture of Other Chemical Products n.e.c.,Chemical Products
31655325,3165532-5,myPlane Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-10-19,62010,Software Design and Development,"IT Consulting, IT Services"
27288999,2728899-9,Forciot Oy,Pirkanmaan maakunta,Tampere,Hermiankatu 12 E,33720,TAMPERE,"(61.44767, 23.8603)",Hermiankatu 12 B,33720,TAMPERE,Suomi,FIN,Osakeyhtiö,2015-12-03,72193,Engineering Research and Development,Technology Center
30951579,3095157-9,Zimple Oy,Uudenmaan maakunta,Espoo,Puolikkotie 8,02230,ESPOO,"(60.163281, 24.73895)",Puolikkotie 8,02230,ESPOO,Suomi,FIN,Osakeyhtiö,2019-10-24,62020,Computer Hardware and Software Consulting,"IT Consulting, IT Services"
29142504,2914250-4,Vensum Power Oy,Uudenmaan maakunta,Espoo,Otakaari 5,02150,ESPOO,"(60.186622, 24.82692)",Otakaari 5,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2018-05-08,62090,Other IT and Computer Services,"IT Consulting, IT Services"
31589436,3158943-6,Wondershop Oy,Uudenmaan maakunta,Helsinki,Kluuvikatu 6 A,00100,HELSINKI,"(60.169221, 24.94737)",Aleksanterinkatu 11,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-09-16,62010,Software Design and Development,"IT Consulting, IT Services"
32506874,3250687-4,Onni Education Oy,Uudenmaan maakunta,Järvenpää,Neilikkakatu 16,04420,JÄRVENPÄÄ,"(60.45871, 25.1074)",Neilikkakatu 16,04420,JÄRVENPÄÄ,Suomi,FIN,Osakeyhtiö,2021-11-25,85599,Other Educational Institutions,Education and Training Services
27576544,2757654-4,Yeply liikkuva pyörähuolto,Uudenmaan maakunta,Helsinki,Ristipellontie 21,00390,HELSINKI,"(60.24138, 24.84596)",Ristipellontie 21,00390,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-04-18,95290,Repair of Personal and Household Goods,Bicycle Repair and Maintenance
32052788,3205278-8,HTM Solutions Oy,Uudenmaan maakunta,Espoo,Passipolku 6,02330,ESPOO,"(60.159868, 24.61639)",Passipolku 6,02330,ESPOO,Suomi,FIN,Osakeyhtiö,2021-04-19,62010,Software Design and Development,"IT Consulting, IT Services"
28260939,2826093-9,Hotelway Oy,Varsinais-Suomen maakunta,Kaarina,Verkkotie 24,21500,PIIKKIÖ,"(60.419208, 22.51566)",Verkkotie 24,21500,PIIKKIÖ,Suomi,FIN,Osakeyhtiö,2017-03-31,63110,"Data Processing, Hosting, and Related Services",Management Consulting
27899087,2789908-7,Giftom Oy,,,,,,,Kaksoiskiventie 49 E 43,02760,ESPOO,Suomi,FIN,Osakeyhtiö,2016-10-23,61200,Wireless Network Management and Services,Telecommunication Services and Equipment
